,name,name_v,filedir,start,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
20,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.20,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,113,66150,0.3489905,0.07381435,0.21907471,0.00095264876,2573.668459440258,75859.26191204958,2787.1396978060698,26728.959353976607,5716.237229567308,817231.4806040927,0.110546875,0.00030468647296612083,-2.1224483e-05,0.03183217,-32.32308962985639,123.26559404946451,129.19921875,-20.45382,380.3581,85.59773,108.0683,2.8238971,74.44979,31.178598,119.44228,6.153729,85.602356,-1.6790832,128.97101,-5.855158,61.022522,-3.1629727,69.343994,4.3716617,67.30007,6.339532,60.88559,-7.6288214,30.439734,0.46813306,52.202717,-20.154196,39.338024,5.952212,48.75313,-9.508998,31.420387,-2.9736774,31.136618,-11.197703,38.95909,1.2538348,42.449986,-13.852039,46.953365,6.1337986,29.262075
21,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.21,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,116,66150,0.3605977,0.07946003,0.20647788,0.0012091767,2734.2298897419355,177372.3148334829,3008.5749826836395,70608.1597050653,6680.179349459135,1693922.4258763199,0.1139385516826923,0.0006270984926167324,4.8766005e-06,0.02891243,-33.91753526557862,116.51027856024771,129.19921875,-31.708368,456.81137,85.193794,189.41545,11.284045,122.436775,28.387714,86.33027,12.22228,42.34671,4.4911184,109.285286,-4.649924,62.304165,-4.6335645,98.074615,2.981041,91.10039,0.92422205,110.66997,-2.3573515,39.29552,1.9366797,35.703545,-16.907967,60.493267,6.720202,34.492977,-12.805878,64.9238,-1.6495595,47.268173,-12.256665,47.729633,0.73182136,24.207375,-11.591167,34.326553,5.918049,47.194756
22,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.22,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,119,66150,0.37292677,0.08027856,0.20894903,0.0012970115,2801.108002915064,179054.63426883702,2956.1601755877427,51324.900089799754,6599.761117788462,1620562.8573984788,0.11385591947115385,0.0008027313870085767,-5.3113403e-05,0.02900132,-34.575736445720544,116.85152350838271,129.19921875,-28.165241,383.91525,79.663734,160.84976,8.447509,67.438385,29.960915,78.96112,7.5572844,42.314175,4.209319,153.88428,-6.23796,59.847294,-5.1658053,66.68451,5.7189307,74.10701,4.730023,58.206673,-5.4560485,46.37202,5.294897,42.961685,-21.927547,43.917717,9.008999,33.803658,-11.961038,40.74032,-5.397201,41.885788,-12.695705,28.999039,-0.4670301,21.321793,-16.758493,23.424732,0.17580168,30.389805
23,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.23,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,122,66150,0.3592361,0.075493835,0.2151033,0.0013320739,2603.9204365912233,173164.67293081168,2797.754269801555,48478.67278675935,5747.543194110577,1361236.475230533,0.11506159855769231,0.0008745151722924949,4.7093967e-05,0.03088333,-32.019151418055536,121.73923413629615,129.19921875,-22.532177,379.00513,86.65891,201.88266,0.9811094,98.27446,27.393803,112.41138,7.1931386,85.534676,2.7234614,145.6731,-3.3516352,54.50468,-6.142684,91.052795,4.053094,114.14339,4.0069747,73.910965,-4.9628754,51.11853,4.5163603,49.104927,-17.25232,37.089584,6.2005587,44.280876,-9.804474,28.459398,-2.8290823,38.29,-11.103511,29.273232,0.12711446,27.507212,-16.1258,47.85176,4.24696,28.814005
24,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.24,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,125,66150,0.3670486,0.07830952,0.21254379,0.0009464462,2641.545812921739,159307.09819165088,2812.609236438294,42732.70003608377,5870.696551983173,1095854.618932545,0.11076847956730769,0.0004940954044725768,-1.0985276e-06,0.03207754,-34.585079380430315,117.78416010254097,129.19921875,-23.156551,436.0288,82.42822,197.08975,4.335326,90.96106,29.141533,137.99165,6.854405,48.47253,4.4161963,133.47415,-4.082512,57.908096,-1.8364762,91.83523,3.0977497,47.797626,9.515116,55.207817,-3.261742,28.340494,3.9608483,25.346853,-17.716143,62.10181,1.6171606,42.719246,-11.505332,41.604115,-3.7593992,40.378506,-10.037917,39.567467,4.2767134,34.84757,-11.359595,15.672516,4.0119796,39.50178
25,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.25,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,128,66150,0.33421677,0.08002492,0.23451188,0.0020081464,2614.7527355754346,92979.27867438011,2818.0843706861883,27635.774700652506,5879.889573317308,678110.7091079802,0.10541616586538462,0.00046964882393560467,1.2194885e-06,0.037685666,-34.970484851467035,114.70212645684542,129.19921875,-12.563493,436.44266,85.87486,134.80286,2.414495,106.61894,23.806269,142.30481,3.682699,31.281988,6.9284368,102.284645,-6.9105387,46.435253,-0.8141422,57.271946,5.2140627,89.45616,3.2601197,62.190273,-6.3588505,31.127035,4.34144,29.839464,-19.176928,39.185043,5.4486976,48.22864,-8.697316,28.367474,-3.398634,25.095299,-13.798859,41.22982,-2.5738297,43.14627,-16.13304,19.927145,1.5562686,25.014309
26,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.26,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,131,66150,0.24575235,0.08001574,0.26444802,0.0013961915,2760.6580061795885,155143.99271642353,2880.7360216725997,39407.68717395672,6428.406512920673,875112.1051145376,0.11126051682692308,0.0005478189682819434,-3.3122276e-05,0.054660402,-34.540023862996115,134.4177502303446,129.19921875,-7.271745,386.04587,78.8125,148.23778,7.6626606,61.56822,20.090643,61.582294,0.900262,76.43043,6.3710437,48.09145,-7.52195,53.585255,2.9901912,51.204582,-2.4673975,33.84189,6.4311523,29.356749,-12.035007,42.013603,1.4957651,27.877003,-16.659304,36.482937,0.6184189,40.65941,-8.316782,19.528444,-2.763272,19.90524,-10.729213,31.981655,6.3984976,47.51578,-10.00715,69.207214,5.8783126,52.281403
27,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.27,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,134,66150,0.34008956,0.07576973,0.2489117,0.0011256919,2593.941147370869,118589.10985630761,2691.973475410363,46435.62185669783,5514.239220252404,1019904.0528976354,0.12309945913461538,0.00038572548409185467,3.949366e-05,0.035919417,-34.20623552169048,133.3803984839937,129.19921875,-1.6529309,416.6843,87.97993,192.671,-0.109651536,92.72433,29.230164,77.12849,-1.609398,53.12656,-1.7775126,134.90408,-3.008667,79.49366,0.43045273,75.1017,-5.99685,32.688454,3.5295997,95.726654,-9.572363,29.955267,9.400943,42.268837,-16.67784,31.218523,2.2801254,23.907118,-1.7984438,32.513702,-1.5446078,29.062445,-14.760494,26.95914,0.7474819,28.992306,-16.051216,22.463053,6.375412,41.634674
28,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.28,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,137,66150,0.33132195,0.083727635,0.24566351,0.001428716,2834.1323728281072,209028.5988434571,2900.878910742734,50851.868745774314,6455.488656850962,1400208.050423261,0.1329627403846154,0.0011378392665343875,-6.2351846e-06,0.03756911,-34.733395034825136,126.67466089365789,129.19921875,-6.651947,525.1233,79.82732,225.19835,3.843632,68.31448,27.35772,102.99826,7.059326,87.395485,-0.7641089,136.02698,-5.576434,64.065506,0.08579577,77.736916,-4.351393,48.330807,1.5763882,32.4669,-13.462564,34.54651,8.140066,76.240265,-15.78019,50.187897,4.352124,35.69602,-6.2859187,31.049395,-2.0887728,42.649918,-15.195059,23.825201,0.7524299,36.479088,-16.896608,28.866459,2.7561076,39.420223
29,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.29,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,140,66150,0.40100464,0.07614211,0.22700624,0.0012234105,2744.357027105765,196358.64881233432,2783.4975702488314,35358.92157531665,6044.867037259615,1199749.4828431564,0.13411207932692307,0.0005586314342431063,1.5598577e-06,0.029678952,-32.266965159290606,133.49250045435315,129.19921875,-2.987434,551.3475,84.50318,272.5713,-0.60038173,93.24113,24.218391,220.59276,4.886022,91.37173,-2.1247983,83.18142,-9.536775,69.435104,1.7785497,59.70541,-1.3892776,76.86273,5.825013,37.214123,-16.157118,34.736404,12.027106,43.554115,-12.775771,52.462337,3.3671396,17.139107,-4.11944,28.934984,-2.179983,26.327497,-18.029842,35.739815,1.7794126,48.677765,-16.486134,38.809185,1.9294279,55.34982
30,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.30,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,143,66150,0.35641176,0.07521622,0.23641013,0.0009412982,2674.656077870005,155613.37989341086,2761.2750964014685,43279.42902402801,5859.1017503004805,1278858.504277891,0.13213641826923078,0.0006220171437460994,-9.797905e-06,0.032406922,-35.335632604368605,126.28881755467383,129.19921875,-5.0079894,430.62964,84.31666,261.53592,0.8670004,45.07319,26.745134,58.533348,5.2559857,101.84039,-0.3955938,143.51416,-7.0941124,73.932465,-0.6488116,52.71327,-3.7526777,80.23607,5.485759,121.82603,-12.320328,32.048943,7.624946,37.188087,-14.0234,68.83214,0.9939092,32.296333,-2.6868675,42.60181,-0.49708587,29.726997,-13.527509,36.028217,0.40233687,33.431038,-16.793062,30.20594,0.12102837,52.11496
31,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.31,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,146,66150,0.3635568,0.082054175,0.23231089,0.0011416596,2698.3219381405943,167984.37273544297,2818.5377723713655,47954.704364437006,5973.807466947115,1371125.8942848127,0.118994140625,0.0005475581609285795,-6.8195823e-06,0.03357544,-35.19924030119176,134.7799408907487,129.19921875,-11.41437,561.3042,84.34318,238.94098,2.758,60.84031,28.481321,83.273964,6.239873,49.23185,2.133953,126.76116,-3.497362,71.186455,-3.1472883,78.743645,-6.470057,58.27396,3.0217783,50.77005,-14.053826,45.775444,6.9770293,69.49684,-14.883041,46.07051,3.9551241,35.85249,-3.5286255,52.88418,-2.0950415,29.830484,-16.331978,36.867638,1.5695498,38.40456,-17.267262,47.961533,3.0661583,62.185608
32,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.32,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,149,66150,0.34663415,0.078635834,0.23307014,0.0012990212,2689.426501405544,131695.53808674664,2772.4566658333997,41650.52232697813,5977.7000075120195,953920.5789813276,0.12050030048076923,0.0009086131485256217,-2.5333537e-05,0.031149097,-33.59372929769924,125.56659544925009,129.19921875,-3.6102097,725.1514,84.35879,151.386,-0.47780082,81.38281,26.264278,68.93752,1.6279823,63.33514,5.8927536,135.58319,-7.062574,46.650482,1.6040491,71.70644,-7.6999154,35.33311,2.5252495,75.89867,-11.865707,36.959595,5.3832617,36.93331,-16.630642,34.802307,1.4937032,38.75197,-4.640028,29.192444,1.8935275,32.01486,-13.700052,24.986729,1.5880886,27.522259,-15.191248,19.25753,4.7125587,21.52262
33,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.33,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,152,66150,0.3498962,0.08291405,0.24137902,0.0009764449,2707.5336911927066,139496.96089062846,2829.7192909048003,41212.77700292948,6122.055288461538,1045680.2818168548,0.12606295072115384,0.0007446709610301363,1.0399173e-05,0.037799034,-34.14089440739128,131.99539652321033,129.19921875,-8.993042,503.18765,82.626625,187.21085,3.2447863,71.97955,27.48649,88.1157,4.628552,82.85466,1.8534895,128.2918,-7.0235195,56.234226,0.24483064,117.80427,-5.8052425,44.319645,-1.9713069,59.841587,-15.354318,42.65758,5.9141545,52.944412,-17.117968,44.40118,5.4448185,42.403214,-5.364118,39.539814,-3.3394833,43.63846,-14.411485,34.018955,-0.9588698,23.72061,-17.543646,34.741898,2.1258342,59.60866
34,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3,The Cranberries - 2001 - Bury The Hatchet Complete Sess. - CD1 - 04 - You And Me.mp3.34,C:\Users\carst\Documents\GitHub\Data-Science-II\Web Application\media\documents\The_Cranberries_-_2001_-_Bury_The_Hatchet_Complete_Sess._-_CD1_-_04_-_You_And__aIX5i5N.mp3,155,66150,0.3667147,0.08124851,0.2233449,0.0012171564,2718.893683068711,239339.16547447396,2794.0324637866747,56844.121309947295,6055.716458834135,1499243.2994761057,0.12475210336538461,0.0009205790525357399,2.2617129e-05,0.029462202,-33.420100688789525,136.0117499146722,129.19921875,-7.426398,462.607,85.49823,265.61862,0.5436238,95.314514,23.482534,102.61049,4.2689223,76.927216,0.27422467,71.626205,-10.302618,85.135414,0.8857037,54.764954,-3.1207206,87.90098,4.459389,62.6061,-14.41078,31.642435,10.279676,42.194157,-12.438371,45.804718,5.877982,24.076,-3.057349,36.517727,-2.3582666,27.274761,-14.430596,42.48762,0.34683886,37.173603,-16.075535,22.783249,2.785848,64.727585
